id	g4txt	groups	g4	g9	exclude	EPT	TKQ	TKT	AVV	VEL	MXA	AREA	MAXREF	TRKDIS	MAXSEG	ORIENT	ELLRATIO	ELONG	COMPACT	CHY	MAXREF1	MINREF	SDREF	PERI	ELLMAJ	ELLMIN	STT	HEYW	HYDROR	WADDEL	AVINT	MAXINT	CHX	AVREF	RREF	flocksize	MINDIST	DIST	BEAR	HEAD
554	bird	gulls	4	7	0	7	1.86	1	35.43	37	19	6	1622	23972	3	180	2.2	6.5	1	2	1153	792	126	10	4.1	1.86	13	1.15	0.6	2.76	0.55	3.61	3	924	361	4	244.25	301.86	46	210
555	bird	gulls	4	7	0	7	1.29	1	39.57	42	14	11	1167	27722	4	127.08	2.56	4.55	0.69	2.75	1167	473	249	14.29	5.99	2.34	9	1.22	0.77	3.74	1.1	5	2.75	809	694	3	802.73	811.93	289	205
556	bird	gulls	4	7	0	7	2.71	1	38.71	31	14	8	1195	20317	3	113.2	3.95	5.8	0.4	2	1195	662	359	14.53	6.34	1.61	19	1.45	0.55	3.19	0.93	5.39	1.6	924	533	1	877.36	931.26	256	53
557	bird	gulls	4	7	0	7	2.29	1	35.43	32	14	5	1271	21219	3	33.73	2.62	6.5	0.56	1.67	905	740	82	9.7	4.08	1.56	16	1.22	0.52	2.52	0.55	3.61	1.67	810	165	1	611.95	611.95	328	149
558	bird	gulls	4	7	0	8	2.88	1	37.75	62	89	10	1336	40919	4	47.71	2.58	4.55	0.63	2.5	1118	631	260	13.66	5.73	2.22	23	1.22	0.73	3.57	1.1	5	2.5	846	487	1	1075.31	1111.65	303	349
559	bird	gulls	4	7	0	8	1.63	1	42.38	44	16	9	1145	28814	3	97.78	2.89	5.8	0.6	3	993	566	114	13.53	5.76	1.99	13	1.27	0.67	3.39	0.93	5.39	1.8	781	427	1	431.25	565.33	279	94
560	bird	gulls	4	7	0	8	2.38	1	38.25	35	30	13	1242	23260	4	53.18	2.36	4.53	0.65	3.25	1088	647	289	15.07	6.25	2.65	19	1.18	0.86	4.07	1.29	5.83	2.6	884	441	3	960.5	1140.14	300	103
561	bird	gulls	4	7	0	8	1	1	41.75	45	20	9	1161	29194	4	161.07	2.96	7.25	0.6	1.8	842	574	88	13.66	5.82	1.97	8	1.28	0.66	3.39	0.74	5.39	3	715	268	1	901.58	1307.89	210	205
562	bird	gulls	4	7	0	8	2.88	1	34.63	30	14	9	1258	19890	4	166.16	2.68	5.56	0.75	2.25	940	484	183	13.14	5.54	2.07	23	1.24	0.68	3.39	0.9	5	3	801	456	1	777.72	1006.13	176	6
563	bird	gulls	4	7	0	8	2.75	1	43	26	28	9	1229	17184	5	4.53	2.83	8.29	0.9	1.8	1017	660	166	13.41	5.69	2.01	22	1.26	0.67	3.39	0.65	5.39	4.5	868	357	11	1036.96	1118.59	225	177
564	bird	gulls	4	7	0	9	2.22	1	46.11	38	30	9	1465	24732	4	146.22	2.35	4	0.56	2.25	1117	530	171	12.53	5.19	2.21	20	1.18	0.72	3.39	1.12	4.47	2.25	888	587	1	583.2	694.61	314	124
565	bird	gulls	4	7	0	10	1.4	1	47.7	64	42	7	1133	877	4	17.5	2.91	6	0.58	1.75	808	396	420	11.97	5.1	1.75	14	1.28	0.58	2.99	0.71	4.24	2.33	614	412	1	140.81	267.35	336	336
566	bird	gulls	4	7	0	10	2.7	1	49.8	45	170	55	1615	628	14	175.68	3.55	4.36	0.61	3.67	1615	218	338	36.38	15.76	4.44	27	1.38	1.51	8.37	3.47	15.13	7.86	774	1397	1	91.12	191.43	255	255
567	bird	gulls	4	7	0	10	2.7	1	43.8	70	121	18	1792	45808	4	71.25	3.72	6.15	0.38	3	1311	640	252	21.25	9.24	2.48	27	1.41	0.85	4.79	1.45	8.94	2.25	957	671	80	636.41	797.41	210	121
568	bird	gulls	4	7	0	10	2.3	1	46.7	39	66	12	1846	25349	4	123.61	3.12	4.56	0.48	2.4	861	507	118	16.1	6.9	2.21	23	1.31	0.75	3.91	1.41	6.4	2.4	726	354	5	1006.11	1724.01	231	215
569	bird	gulls	4	7	0	10	2.3	1	50.4	61	24	7	1340	40064	3	120.61	2.63	6	0.78	2.33	765	517	125	11.5	4.84	1.84	23	1.23	0.61	2.99	0.71	4.24	2.33	620	248	1	755.06	1247.01	210	267
570	bird	gulls	4	7	0	10	1.5	1	41.4	46	35	10	1395	30048	4	129.93	2.61	4.55	0.63	2.5	1015	513	249	13.7	5.76	2.21	15	1.22	0.73	3.57	1.1	5	2.5	785	502	1	760.83	984	284	213
571	bird	gulls	4	7	0	10	2.9	1	44.9	47	47	29	1194	30855	8	14.76	2.79	4.31	0.64	3.22	874	143	202	23.95	10.15	3.64	29	1.25	1.21	6.08	2.28	9.85	5.8	587	731	3	972.6	1412.38	94	116
572	bird	gulls	4	7	0	10	1.6	1	50.6	68	31	22	1487	44242	5	116.16	2.78	4.36	0.63	4.4	1254	335	282	20.84	8.83	3.17	16	1.25	1.06	5.29	1.79	7.81	3.14	748	919	1	771.22	771.22	237	94
573	bird	gulls	4	7	0	11	2	1	44.09	51	45	10	1286	33324	4	28.37	2.68	5.67	0.5	2	872	592	119	13.84	5.84	2.18	22	1.23	0.72	3.57	1.03	5.83	2.5	778	280	1	1346.61	1614.63	329	142
574	bird	gulls	4	7	0	11	2.73	1	38.18	56	30	15	1241	36409	5	25.36	2.38	4	0.75	3	1041	462	228	16.24	6.74	2.83	30	1.18	0.92	4.37	1.46	5.83	3.75	776	579	1	987.63	1049.51	286	274
575	bird	gulls	4	7	0	11	2.45	1	44	59	48	15	1243	38450	5	152.05	2.97	6.12	0.63	2.5	1080	404	199	17.66	7.53	2.54	27	1.29	0.85	4.37	1.18	7.21	3.75	792	676	1	712.76	1356.23	212	132
576	bird	gulls	4	7	0	12	1.92	1	50.58	46	17	5	1188	30238	2	69.11	3.04	13.33	0.63	2.5	664	559	292	10.29	4.4	1.45	23	1.3	0.49	2.52	0.34	4.47	1.25	625	105	1	976.55	1680.99	276	265
577	bird	gulls	4	7	0	12	1.75	1	45.17	43	16	10	1166	28007	4	37.7	3.11	4.86	0.5	2	1035	546	180	14.69	6.29	2.02	21	1.31	0.68	3.57	1.2	5.83	2.5	777	489	3	1089.16	1192.19	150	232
578	bird	gulls	4	7	0	12	2.17	1	41.75	46	21	12	1164	30096	4	34.34	2.54	5.33	0.75	3	1079	465	220	14.88	6.23	2.45	26	1.21	0.81	3.91	1.06	5.66	3	770	614	1	828.65	828.65	285	33
579	bird	gulls	4	7	0	12	2.75	1	36.17	39	26	18	1460	25586	3	69.66	5.61	14.6	0.33	3.6	1131	29	261	25.58	11.34	2.02	33	1.7	0.7	4.79	0.83	12.08	1.64	716	1102	3	456.05	462.11	40	202
580	bird	gulls	4	7	0	13	2.23	1	38.69	32	52	11	1112	21124	3	40.44	4.02	8.71	0.37	1.83	934	533	162	17.18	7.5	1.87	29	1.46	0.64	3.74	0.9	7.81	2.2	766	401	1	1893.19	2385.49	322	245
581	bird	gulls	4	7	0	13	2.08	1	39.46	34	27	27	1304	22453	6	120.05	2.64	3.2	0.55	3.86	1280	464	253	22.64	9.53	3.61	27	1.23	1.19	5.86	2.65	8.49	3.86	869	816	1	804.05	1328.45	270	243
582	bird	gulls	4	7	0	13	1.69	1	52.62	49	19	11	1185	31995	4	14.68	2.69	3.85	0.69	2.75	948	368	172	14.55	6.14	2.28	22	1.24	0.76	3.74	1.3	5	2.75	716	580	1	766.68	1042.5	242	50
583	bird	gulls	4	7	0	13	2.54	1	35.77	33	45	19	1331	21978	5	80.46	2.63	3.75	0.63	3.8	1162	517	256	18.94	7.97	3.04	33	1.23	1	4.92	1.79	6.71	3.17	837	645	1	1292.58	1292.58	302	152
584	bird	gulls	4	7	0	14	3.43	1	31.64	34	36	21	1279	22358	9	173.26	3.2	4.82	0.47	2.33	991	336	267	21.53	9.25	2.89	48	1.33	0.98	5.17	1.88	9.06	4.2	732	655	1	888.03	1569.78	335	351
585	bird	gulls	4	7	0	15	2.73	1	37.4	44	26	18	1296	28862	4	58.61	2.52	7.22	0.51	3.6	947	567	197	18.17	7.6	3.01	41	1.21	0.99	4.79	1.12	8.06	2.57	727	380	1	929.94	1085.66	297	124
586	bird	gulls	4	7	0	16	2	1	49.88	54	19	8	1376	35270	4	22.28	3.29	11.33	0.53	1.6	903	656	101	13.44	5.79	1.76	32	1.34	0.6	3.19	0.51	5.83	2.67	774	247	1	547.57	1046.38	172	233
587	bird	gulls	4	7	0	16	2.44	1	49.44	49	42	6	1618	32374	3	136.65	2.36	5.2	0.67	2	1026	630	132	10.24	4.25	1.8	39	1.18	0.59	2.76	0.69	3.61	2	829	396	1	747.87	766.9	15	208
588	bird	gulls	4	7	0	17	2.65	1	43.35	52	28	21	1264	34226	6	166.9	2.07	3.21	0.7	3.5	1264	399	173	18.35	7.43	3.6	45	1.13	1.14	5.17	2.09	6.71	4.2	879	865	1	1009.52	1009.52	321	217
589	bird	gulls	4	7	0	17	2.12	1	45.06	29	33	7	1439	18798	4	157.32	2.95	7.14	0.58	1.75	1039	171	270	12.03	5.13	1.74	36	1.28	0.58	2.99	0.7	5	2.33	707	868	1	811.16	811.16	291	124
590	bird	gulls	4	7	0	17	2.06	1	46.76	46	38	6	1472	30333	3	157.22	2.39	5.2	0.67	2	1472	797	260	10.29	4.27	1.79	35	1.19	0.58	2.76	0.69	3.61	2	966	675	1	466.63	466.63	4	221
591	bird	gulls	4	7	0	17	1.59	1	50.65	42	75	27	1241	27675	4	83.05	3.92	4.33	0.54	4.5	1182	71	322	26.61	11.61	2.96	27	1.44	1.01	5.86	2.35	10.2	2.7	775	1111	1	641.98	641.98	320	82
592	bird	gulls	4	7	0	17	1.35	1	48.06	46	25	14	1385	30428	5	172.54	2.26	4.53	0.93	2.8	1385	595	220	15.41	6.34	2.81	23	1.16	0.91	4.22	1.29	5.83	4.67	926	790	1	419.52	594.81	284	55
593	bird	gulls	4	7	0	18	2.5	1	41.44	51	32	22	1589	33181	6	52.5	2.06	3.25	0.61	3.67	1589	347	396	18.76	7.6	3.69	45	1.13	1.17	5.29	2.22	7.21	3.67	903	1242	1	556.97	739.03	71	257
594	bird	gulls	4	7	0	18	2.39	1	54.28	61	26	22	1408	39875	5	120.2	2.26	3.71	0.61	3.67	1043	409	555	19.34	7.96	3.52	43	1.16	1.14	5.29	1.94	7.21	3.67	715	634	1	696.3	1582.98	249	301
595	bird	gulls	4	7	0	19	2.84	1	45.16	44	38	9	1353	29146	4	72.11	2.46	3.64	0.56	2.25	1056	670	209	12.72	5.31	2.16	54	1.2	0.71	3.39	1.23	4.47	2.25	840	386	1	820.43	878.88	292	29
596	bird	gulls	4	7	0	39	1.92	1	47	44	138	6	1558	28862	3	18.43	2.75	10	0.75	1.5	927	561	118	10.83	4.58	1.67	75	1.25	0.55	2.76	0.45	4.47	3	784	366	1	424.43	424.43	240	79
604	bird	gulls	4	7	0	4	3	2	48.5	26	49	42	1288	11203	8	96.93	4.71	3.46	0.4	5.25	1194	23	294	36.04	15.87	3.37	12	1.57	1.17	7.31	3.8	13.15	3.23	662	1171	1	1125.59	1148.28	103	160
605	bird	gulls	4	7	0	4	3.25	2	30	33	11	11	1345	14526	4	39.12	2.32	3.85	0.69	2.75	1121	640	219	13.79	5.7	2.46	13	1.17	0.8	3.74	1.3	5	2.75	880	481	1	764.32	785.35	297	236
606	bird	gulls	4	7	0	4	3.25	2	27	30	9	6	1128	13149	3	180	2.2	6.5	1	2	998	685	192	10	4.1	1.86	13	1.15	0.6	2.76	0.55	3.61	3	820	313	1	671.08	671.08	11	144
607	bird	gulls	4	7	0	4	3	2	35.75	32	8	6	1065	14004	3	149.55	2.39	5.2	0.67	2	1065	788	313	10.29	4.27	1.79	12	1.19	0.58	2.76	0.69	3.61	2	939	277	1	1411.22	1556.44	19	143
608	bird	gulls	4	7	0	5	3	2	45.6	50	19	15	1189	21884	4	48.5	2.53	5.13	0.6	3	925	485	124	16.6	6.95	2.75	15	1.21	0.9	4.37	1.25	6.4	3	711	440	1	1300.18	1432.53	319	330
609	bird	gulls	4	7	0	5	3.2	2	33.6	39	23	23	1195	16947	6	46.04	2.23	3.35	0.64	3.83	1095	471	164	19.69	8.09	3.62	16	1.16	1.17	5.41	2.15	7.21	3.83	747	624	1	1122.06	1364.11	316	347
610	bird	gulls	4	7	0	5	3.2	2	40	38	24	5	1159	16377	3	162.37	2.41	8.67	0.83	1.67	861	813	40	9.41	3.91	1.63	16	1.19	0.53	2.52	0.42	3.61	2.5	842	48	1	1327.58	1394.9	38	6
611	bird	gulls	4	7	0	5	2.8	2	35	36	15	6	1194	15712	3	45.8	2.75	9	0.67	2	873	607	136	10.83	4.58	1.67	14	1.25	0.55	2.76	0.47	4.24	2	739	266	1	969.7	1023.02	268	30
612	bird	gulls	4	7	0	6	3.17	2	42.17	49	18	8	1186	21361	3	54.65	2.6	7.14	0.67	2.67	1176	786	338	12.24	5.14	1.98	19	1.22	0.65	3.19	0.7	5	2	982	390	1	1002.04	1002.04	317	20
613	bird	gulls	4	7	0	6	3.17	2	30.67	29	20	20	1265	12722	6	147.45	2.44	2.93	0.56	3.33	1245	353	262	18.93	7.89	3.23	19	1.19	1.06	5.05	2.19	6.4	3.33	856	892	2	819.05	1118.58	43	59
614	bird	gulls	4	7	0	7	3	2	59.29	67	11	8	1262	29336	3	136.02	2.95	5.56	0.5	2	1103	753	211	12.86	5.48	1.86	21	1.28	0.62	3.19	0.9	5	2	917	350	2	965.12	1283.89	16	357
615	bird	gulls	4	7	0	8	3.25	2	41.63	42	21	9	1916	18323	3	107.77	3.36	8.5	0.6	3	1295	360	262	14.38	6.2	1.85	26	1.35	0.63	3.39	0.69	5.83	1.8	910	935	3	243.48	243.48	60	289
616	bird	gulls	4	7	0	8	3	2	49.38	70	15	12	1275	30760	3	70.29	3.19	7.5	0.67	4	1103	747	154	16.24	6.98	2.19	24	1.32	0.74	3.91	0.89	6.71	2	983	356	5	1396.74	1425.38	283	74
617	bird	gulls	4	7	0	9	3.33	2	28.44	32	14	10	1246	13814	3	123.95	2.94	5.67	0.5	2.5	941	294	359	14.35	6.11	2.08	30	1.28	0.7	3.57	1.03	5.83	2	661	647	1	756.52	972.28	280	73
618	bird	gulls	4	7	0	16	3.06	2	37.81	62	33	13	1339	574	4	115.74	2.62	3.63	0.65	3.25	1191	553	254	15.66	6.58	2.51	49	1.22	0.83	4.07	1.49	5.39	2.6	867	638	1	85.89	174.91	293	293
636	bird	gulls	4	7	0	3	3	3	59	48	23	23	1302	31283	5	51.57	1.95	3.33	0.92	4.6	1302	317	345	18.88	7.56	3.87	9	1.11	1.22	5.41	2.12	7.07	4.6	699	985	1	726.52	837.9	116	134
637	bird	gulls	4	7	0	3	3.67	3	31.33	32	13	8	1044	20934	4	180	2.46	6.67	1	2	881	652	136	12	5	2.04	11	1.2	0.67	3.19	0.67	4.47	4	756	229	1	723.44	846.45	342	214
639	bird	gulls	4	7	0	4	3.5	3	30	33	14	10	1224	21646	4	23.74	2.52	5	0.63	2.5	1060	348	323	13.53	5.66	2.25	14	1.21	0.74	3.57	1	5	2.5	810	712	3	994.28	994.28	25	179
640	bird	gulls	4	7	0	4	3.5	3	35.75	39	14	7	948	25349	3	109.03	2.59	5.71	0.58	2.33	905	563	149	11.44	4.81	1.85	14	1.22	0.61	2.99	0.78	4.47	1.75	759	342	1	1043.58	1202.73	254	165
641	bird	gulls	4	7	0	4	3.25	3	43	58	11	5	1283	37881	3	17.92	2.41	8.67	0.83	1.67	1127	709	174	9.41	3.91	1.63	13	1.19	0.53	2.52	0.42	3.61	2.5	937	418	1	410.16	410.16	20	181
642	bird	gulls	4	7	0	5	3.4	3	33.8	36	12	12	1097	23308	4	66.49	2.63	4.14	0.6	3	1097	457	294	15.07	6.34	2.41	17	1.23	0.8	3.91	1.3	5.39	2.4	826	640	1	862.85	862.85	334	181
649	bird	gulls	4	7	0	23	1.7	1	43.7	60	21	5	1295	39590	2	85.54	3.24	11.33	0.63	2.5	779	548	83	10.55	4.54	1.4	39	1.33	0.47	2.52	0.36	4.12	1.25	668	231	1	606.15	1335.02	255	292
666	bird	gulls	4	7	0	3	1.67	1	45.33	43	18	10	1313	28482	4	180	2.16	4	0.83	2.5	1096	580	197	12.83	5.24	2.43	5	1.14	0.78	3.57	1.12	4.47	3.33	835	516	1	766.85	766.85	311	70
667	bird	gulls	4	7	0	4	1.75	1	57.75	66	23	7	1139	43435	2	112.55	2.59	5.71	0.58	2.33	1086	689	366	11.44	4.81	1.85	7	1.22	0.61	2.99	0.78	4.47	1.75	903	397	4	499.32	499.32	326	252
668	bird	gulls	4	7	0	7	2.14	1	43	51	19	7	1337	700	4	157.75	2.59	5.71	0.58	1.75	1228	592	217	11.44	4.81	1.85	15	1.22	0.61	2.99	0.78	4.47	2.33	936	636	1	79.52	213.5	216	216
669	bird	gulls	4	7	0	7	2.14	1	36.71	42	42	5	987	27532	2	107.41	2.41	8.67	0.83	2.5	731	551	301	9.41	3.91	1.63	15	1.19	0.53	2.52	0.42	3.61	1.67	617	180	1	2174.28	2393.68	163	150
670	bird	gulls	4	7	0	8	2.63	1	44	42	30	10	1713	27390	4	36.32	2.88	5.82	0.63	2.5	1406	767	355	14.24	6.06	2.1	21	1.27	0.7	3.57	0.97	5.66	2.5	1047	639	1	356.41	428.54	15	121
671	bird	gulls	4	7	0	9	2.44	1	63.67	68	68	52	1298	44527	11	14.27	4.17	2.37	0.47	4.73	1298	40	479	37.95	16.61	3.99	22	1.48	1.37	8.14	5.09	12.08	4.33	726	1258	1	1166.26	1166.26	261	20
672	bird	gulls	4	7	0	9	2.67	1	48.89	40	26	11	1539	26346	4	153.44	2.69	5.67	0.73	2.2	1125	336	658	14.55	6.14	2.28	24	1.24	0.76	3.74	1.03	5.83	3.67	709	789	1	1165.53	1304.2	304	243
673	bird	gulls	4	7	0	10	3.1	1	50.7	52	17	9	1077	33798	2	85.14	2.83	8.29	0.9	4.5	840	622	191	13.41	5.69	2.01	31	1.26	0.67	3.39	0.65	5.39	1.8	716	218	2	1545.12	1602.14	284	205
674	bird	gulls	4	7	0	10	1.5	1	52.3	44	21	8	1328	28577	4	24.41	2.6	5	0.67	2	869	614	93	12.24	5.14	1.98	15	1.22	0.65	3.19	0.89	4.47	2.67	772	255	1	1020.75	1020.75	333	66
675	bird	gulls	4	7	0	4	3	2	40.25	51	14	14	1021	22263	2	86.59	3.79	11.33	0.88	7	1021	545	135	18.88	8.22	2.17	12	1.42	0.74	4.22	0.73	8.25	1.75	792	476	10	3128.26	3206.4	88	73
679	bird	gulls	4	7	0	9	1.67	1	37.33	45	69	12	2017	29194	3	125.31	3.81	8.71	0.4	2.4	1039	646	167	17.52	7.63	2	15	1.43	0.69	3.91	0.9	7.81	2	836	393	4	1234.67	1234.67	237	40
680	bird	gulls	4	7	0	10	3	1	36.3	34	13	10	1626	22073	4	142.2	2.58	4.55	0.63	2.5	1501	615	314	13.66	5.73	2.22	30	1.22	0.73	3.57	1.1	5	2.5	979	886	5	278.02	529.95	333	165
681	bird	gulls	4	7	0	17	2.12	1	46.47	54	15	7	1225	35270	3	137.78	2.75	8.33	0.58	1.75	955	636	196	11.7	4.95	1.8	36	1.25	0.6	2.99	0.6	5	2.33	773	319	1	646.46	751.15	222	153
682	bird	gulls	4	7	0	20	1.7	1	41.75	33	62	28	2143	21884	6	114.4	2.01	3.17	0.67	4.67	920	320	263	21	8.47	4.21	34	1.12	1.33	5.97	2.54	8.06	4	701	600	6	1654.16	1790.44	257	185
683	bird	gulls	4	7	0	39	2.05	1	40.13	37	71	32	1957	24020	5	53.1	3.64	5.92	0.4	3.56	1370	524	387	28.05	12.17	3.35	80	1.4	1.14	6.38	2.03	12.04	3.56	910	846	7	312.79	453.24	76	269
684	bird	gulls	4	7	0	3	2.67	2	47.33	69	9	9	1215	30191	3	131.26	2.83	9.14	0.56	2.25	1065	460	166	13.42	5.7	2.01	8	1.26	0.67	3.39	0.62	5.66	2.25	737	605	1	450.75	489.34	346	181
685	bird	gulls	4	7	0	33	1.82	1	45.55	37	92	6	1287	24494	2	65.91	4.58	11.33	0.4	2	674	602	648	13.44	5.91	1.29	60	1.55	0.45	2.76	0.51	5.83	1.2	651	72	4	1277.22	3048.14	127	104
687	bird	gulls	4	7	0	3	2	1	36	35	18	18	1021	22690	6	136.48	2.4	3.85	0.5	3	837	527	188	17.84	7.41	3.09	6	1.19	1.01	4.79	1.87	7.21	3	710	310	2	1627.99	1738.04	37	166
688	bird	gulls	4	7	0	3	2.33	1	50.33	36	19	19	1171	23497	6	175.43	2.38	3.6	0.79	3.17	1171	604	194	18.29	7.59	3.19	7	1.18	1.04	4.92	1.86	6.71	4.75	870	567	1	1289.34	1497.71	159	64
689	bird	gulls	4	7	0	3	1.67	1	36.33	37	11	8	1374	24494	3	97.02	2.6	5	0.67	2.67	1208	591	278	12.24	5.14	1.98	5	1.22	0.65	3.19	0.89	4.47	2	889	617	9	800.54	837.46	197	147
690	bird	gulls	4	7	0	4	2.25	1	45	45	20	12	1066	29526	2	81.88	4.57	6.5	0.5	3	942	377	183	19.01	8.36	1.83	9	1.55	0.63	3.91	1.24	8.06	1.5	676	565	1	1626.27	1643.57	64	350
691	bird	gulls	4	7	0	4	2.5	1	54.5	67	11	11	1310	43957	3	99.47	2.54	5.27	0.73	3.67	1310	243	337	14.24	5.97	2.35	10	1.21	0.77	3.74	1.02	5.39	2.2	815	1067	1	634.04	634.04	218	124
692	bird	gulls	4	7	0	4	2	1	39	41	20	13	1188	26773	4	49.29	3.67	4.95	0.43	2.17	893	642	156	17.95	7.8	2.12	8	1.4	0.72	4.07	1.46	7.21	2.6	739	251	1	844.19	949.58	342	153
693	bird	gulls	4	7	0	4	2	1	48.75	53	30	30	1413	35033	4	72.3	3.03	4.93	0.56	5	1413	526	355	25.18	10.76	3.55	8	1.3	1.19	6.18	2.09	10.3	3.33	986	887	1	1957.02	1970.64	106	18
694	bird	gulls	4	7	0	5	2.2	1	39.2	38	15	11	965	25159	3	123.21	3.16	11.56	0.46	2.75	866	555	142	15.51	6.66	2.1	11	1.32	0.71	3.74	0.62	7.21	1.83	712	311	1	1527.48	1614.11	240	217
695	bird	gulls	4	7	0	5	2.6	1	42.2	64	9	9	1436	42011	3	103.28	2.39	5.2	0.6	3	1371	334	747	12.6	5.23	2.19	13	1.18	0.71	3.39	0.98	5.1	1.8	866	1037	1	498.41	509.7	305	202
696	bird	gulls	4	7	0	5	2.4	1	36	39	40	16	1326	25349	5	137.55	2.5	4.1	0.64	3.2	1053	454	158	17.07	7.13	2.86	12	1.2	0.94	4.51	1.56	6.4	3.2	800	599	3	1264.84	1303.42	337	92
697	bird	gulls	4	7	0	6	2	1	41.67	39	13	6	1364	25254	3	117.77	2.39	5.2	0.67	2	970	511	278	10.29	4.27	1.79	12	1.19	0.58	2.76	0.69	3.61	2	738	459	1	520.9	520.9	334	203
698	bird	gulls	4	7	0	6	2	1	36.33	39	47	26	1822	25871	6	88.36	4.85	3.57	0.43	3.25	1325	15	451	28.75	12.67	2.61	12	1.59	0.9	5.75	3.02	10.77	2.6	686	1310	1	185.88	244.9	63	262
699	bird	gulls	4	7	0	6	3	1	28.83	29	16	16	1296	19273	4	71.64	2.5	3.52	0.67	4	1132	567	182	17.07	7.13	2.86	18	1.2	0.94	4.51	1.73	6.08	2.67	777	565	1	970.65	1218.31	314	322
700	bird	gulls	4	7	0	6	2.33	1	50.5	55	15	5	1433	36077	2	108.67	2.41	8.67	0.83	2.5	966	847	231	9.41	3.91	1.63	14	1.19	0.53	2.52	0.42	3.61	1.67	927	119	1	870.53	946.61	268	339
701	bird	gulls	4	7	0	8	2.75	1	51.13	53	19	19	1148	34938	4	53.36	2.97	5.2	0.54	3.8	982	448	157	19.88	8.48	2.85	22	1.29	0.96	4.92	1.55	8.06	2.71	742	534	2	958.6	961.86	304	219
702	bird	gulls	4	7	0	8	3	1	37.25	40	17	15	1127	26203	5	140.59	2.36	3.24	0.6	3	1108	400	163	16.21	6.72	2.84	24	1.18	0.93	4.37	1.8	5.83	3	763	708	1	1039.37	1151.44	7	234
703	bird	gulls	4	7	0	8	2.5	1	29	24	33	6	1146	15712	2	127.03	2.75	7.2	0.67	2	870	510	242	10.83	4.58	1.67	20	1.25	0.55	2.76	0.59	4.24	2	697	360	1	1409.58	1585.9	253	11
704	bird	gulls	4	7	0	10	2	1	41.6	42	47	14	1581	27343	5	101.08	2.3	3.22	0.56	2.8	1220	634	243	15.52	6.41	2.78	20	1.17	0.9	4.22	1.67	5.39	2.8	915	586	1	511.95	813.81	128	181
705	bird	gulls	4	7	0	10	1.7	1	44.3	42	19	8	1291	27675	3	122.69	3.59	11.33	0.4	2	894	538	111	13.95	6.05	1.68	17	1.39	0.57	3.19	0.51	5.83	1.6	733	356	1	979.18	1252.1	237	172
706	bird	gulls	4	7	0	10	1.1	1	37.8	34	9	7	1167	22073	3	74.36	2.91	6	0.58	2.33	1082	527	216	11.97	5.1	1.75	11	1.28	0.58	2.99	0.71	4.24	1.75	819	555	1	777.14	777.14	148	25
707	bird	gulls	4	7	0	10	3.1	1	39.1	44	15	15	1340	28577	5	34.28	2.33	4.32	0.75	3	1234	375	225	16.12	6.66	2.87	31	1.17	0.93	4.37	1.48	6.4	3.75	813	859	1	620.54	851.85	283	297
708	bird	gulls	4	7	0	11	2.18	1	53.73	64	44	16	2256	41726	5	11.42	2.4	3.4	0.8	3.2	1796	952	785	16.83	6.99	2.91	24	1.19	0.95	4.51	1.71	5.83	4	1423	844	9	489.38	760.66	197	264
709	bird	gulls	4	7	0	11	2	1	42.82	42	16	7	1474	27485	3	45	2.21	6	0.78	2.33	1474	680	297	10.83	4.44	2.01	22	1.15	0.65	2.99	0.71	4.24	2.33	968	794	1	337.47	337.47	211	34
710	bird	gulls	4	7	0	12	1.92	1	51.5	52	114	8	1591	34131	4	178.21	2.34	5	0.67	2	1123	526	653	11.79	4.88	2.09	23	1.18	0.68	3.19	0.89	4.47	2.67	878	597	1	368.54	664.19	298	253
711	bird	gulls	4	7	0	12	2.67	1	58	56	20	8	1573	36836	4	160.67	2.29	5	0.67	2	1573	743	313	11.7	4.83	2.11	32	1.17	0.68	3.19	0.89	4.47	2.67	1252	830	1	537.16	672.17	20	217
712	bird	gulls	4	7	0	13	2.77	1	47.54	53	74	27	1534	34795	6	42.54	2.55	4.72	0.55	3.86	1393	578	215	22.34	9.36	3.67	36	1.21	1.21	5.86	1.95	9.22	3.86	952	815	1	804.2	880.7	293	294
713	bird	gulls	4	7	0	13	2.15	1	47.46	59	45	6	1062	38735	3	180	2.2	6.5	1	2	868	671	1429	10	4.1	1.86	28	1.15	0.6	2.76	0.55	3.61	3	762	197	1	978.67	1003.29	231	11
714	bird	gulls	4	7	0	17	2.12	1	42.41	44	24	5	1354	29051	2	107.4	2.41	8.67	0.83	2.5	1096	877	340	9.41	3.91	1.63	36	1.19	0.53	2.52	0.42	3.61	1.67	963	219	1	714.15	714.15	9	213
715	bird	gulls	4	7	0	18	1.06	1	44.72	43	19	7	1297	27912	2	112.48	2.59	5.71	0.58	2.33	1037	646	183	11.44	4.81	1.85	19	1.22	0.61	2.99	0.78	4.47	1.75	855	391	1	1021.07	1092.06	255	161
716	bird	gulls	4	7	0	19	2.26	1	47.79	46	51	8	1450	29858	3	125.36	2.6	7.14	0.67	2.67	1240	627	230	12.24	5.14	1.98	43	1.22	0.65	3.19	0.7	5	2	888	613	1	859.4	948.46	233	37
717	bird	gulls	4	7	0	21	1.19	1	43.33	47	27	5	1515	30618	2	72.42	2.41	8.67	0.83	2.5	1121	742	228	9.41	3.91	1.63	25	1.19	0.53	2.52	0.42	3.61	1.67	908	379	1	468.22	564.47	215	39
