"num","x","y","NDVI","Grn","Wet","T61"
3036,2240,5390,0.440522,0.0456304,-0.0295091,296.785
3037,2310,5390,0.452423,0.0447264,-0.0240574,296.785
3038,2380,5390,0.460106,0.0446713,-0.0205043,296.785
3039,2450,5390,0.495729,0.0612052,-0.0352085,296.785
3040,2520,5390,0.494316,0.0563524,-0.0278103,296.924
3041,2590,5390,0.438074,0.0417075,-0.0239911,297.616
3042,2660,5390,0.387324,0.0306618,-0.0270489,298.442
3043,0,5460,-9999,-9999,-9999,-9999
3044,70,5460,-9999,-9999,-9999,-9999
3045,140,5460,-9999,-9999,-9999,-9999
3046,210,5460,-9999,-9999,-9999,-9999
3047,280,5460,-9999,-9999,-9999,-9999
3048,350,5460,0.444875,0.0429644,-0.0268227,296.924
3049,420,5460,0.466461,0.0513449,-0.0323278,297.201
3050,490,5460,0.444612,0.0435469,-0.0270664,297.478
3051,560,5460,0.431514,0.0382286,-0.0292976,297.616
3052,630,5460,0.4347,0.0430553,-0.0296219,297.616
3053,700,5460,0.446451,0.0440868,-0.0347261,297.201
3054,770,5460,0.493984,0.0575721,-0.032784,297.478
3055,840,5460,0.455886,0.0473904,-0.0297698,297.616
3056,910,5460,0.491528,0.0572482,-0.0386025,297.616
3057,980,5460,0.468809,0.0532812,-0.037274,297.34
3058,1050,5460,0.439983,0.0439773,-0.0256962,297.524
3059,1120,5460,0.467773,0.0570539,-0.042048,297.616
3060,1190,5460,0.408041,0.0318538,-0.0214313,297.201
3061,1260,5460,0.403325,0.0339947,-0.0234534,297.062
3062,1330,5460,0.419917,0.033352,-0.0284599,296.785
3063,1400,5460,0.413019,0.0317383,-0.0159822,296.785
3064,1470,5460,0.430111,0.0363188,-0.0215886,297.201
3065,1540,5460,0.387338,0.0275313,-0.0180112,297.201
3066,1610,5460,0.361998,0.0239304,-0.0144971,297.062
3067,1680,5460,0.4645,0.0481709,-0.0294181,296.785
3068,1750,5460,0.430515,0.0409279,-0.0229861,297.062
3069,1820,5460,0.452917,0.0406726,-0.0141308,296.785
3070,1890,5460,0.36717,0.0227899,-0.0118901,296.553
3071,1960,5460,0.386203,0.0264066,-0.0156829,296.041
3072,2030,5460,0.390318,0.0290899,-0.0110976,295.948
3073,2100,5460,0.404919,0.0327669,-0.0197385,296.877
3074,2170,5460,0.409178,0.0340028,-0.0180507,297.201
3075,2240,5460,0.43808,0.0456688,-0.0253889,296.785
3076,2310,5460,0.409197,0.0348638,-0.0265776,296.785
3077,2380,5460,0.415084,0.0330115,-0.0213771,296.877
3078,2450,5460,0.477979,0.0562023,-0.0271283,296.785
3079,2520,5460,0.487133,0.0606618,-0.0329259,296.877
3080,2590,5460,0.404213,0.031858,-0.0208155,297.294
3081,2660,5460,0.410812,0.0359913,-0.0221107,297.754
3082,0,5530,-9999,-9999,-9999,-9999
3083,70,5530,-9999,-9999,-9999,-9999
3084,140,5530,-9999,-9999,-9999,-9999
3085,210,5530,-9999,-9999,-9999,-9999
3086,280,5530,-9999,-9999,-9999,-9999
3087,350,5530,0.438527,0.036707,-0.018504,297.616
3088,420,5530,0.480062,0.0591591,-0.0306382,297.201
3089,490,5530,0.466809,0.054709,-0.0275409,297.201
3090,560,5530,0.417874,0.0379337,-0.0269317,297.616
3091,630,5530,0.441347,0.0426431,-0.0283725,297.616
3092,700,5530,0.450646,0.0480564,-0.031103,297.201
3093,770,5530,0.473226,0.0513429,-0.0315497,297.201
3094,840,5530,0.455463,0.0459702,-0.0303173,297.201
3095,910,5530,0.458886,0.0495737,-0.0305314,296.924
3096,980,5530,0.479115,0.0522798,-0.0400446,296.785
3097,1050,5530,0.4454,0.0386876,-0.0274419,296.785
3098,1120,5530,0.38948,0.0264245,-0.0134739,296.785
3099,1190,5530,0.392662,0.0249888,-0.014824,296.785
3100,1260,5530,0.395777,0.0297445,-0.0186042,296.785
3101,1330,5530,0.378534,0.0228313,-0.015169,296.785
3102,1400,5530,0.420837,0.0374491,-0.018133,296.785
3103,1470,5530,0.461222,0.0394863,-0.0192315,297.201
3104,1540,5530,0.417096,0.0333297,-0.0153393,297.201
3105,1610,5530,0.420837,0.0363838,-0.0243199,297.201
3106,1680,5530,0.392521,0.0309848,-0.0168435,297.201
3107,1750,5530,0.396161,0.0331719,-0.0180879,297.201
3108,1820,5530,0.380762,0.0298822,-0.0149306,297.201
3109,1890,5530,0.434887,0.0402385,-0.0203126,297.062
3110,1960,5530,0.445506,0.0391616,-0.0260869,296.785
3111,2030,5530,0.47177,0.0489844,-0.0205992,296.785
3112,2100,5530,0.426862,0.0377001,-0.0275967,297.201
3113,2170,5530,0.430261,0.0379771,-0.0276948,297.478
3114,2240,5530,0.516412,0.0719014,-0.0453877,297.616
3115,2310,5530,0.442892,0.050952,-0.0505507,297.616
3116,2380,5530,0.401104,0.0333326,-0.0228936,297.616
3117,2450,5530,0.413546,0.0336983,-0.0191993,297.201
3118,2520,5530,0.420627,0.0390796,-0.0260295,297.201
3119,2590,5530,0.411327,0.0358894,-0.0217395,297.201
3120,2660,5530,0.388558,0.0298649,-0.019247,297.201
3121,0,5600,-9999,-9999,-9999,-9999
3122,70,5600,-9999,-9999,-9999,-9999
3123,140,5600,-9999,-9999,-9999,-9999
3124,210,5600,-9999,-9999,-9999,-9999
3125,280,5600,-9999,-9999,-9999,-9999
3126,350,5600,0.432134,0.0388026,-0.0237322,297.616
3127,420,5600,0.46296,0.0469528,-0.0276946,297.294
3128,490,5600,0.462032,0.0485327,-0.0288892,297.201
3129,560,5600,0.424769,0.0411703,-0.0236785,297.478
3130,630,5600,0.440137,0.0418645,-0.0279452,297.201
3131,700,5600,0.457619,0.0483097,-0.032015,296.924
3132,770,5600,0.469276,0.0514122,-0.0309368,296.785
3133,840,5600,0.454315,0.0422561,-0.0269032,296.877
3134,910,5600,0.472158,0.0528558,-0.0334928,297.201
3135,980,5600,0.437283,0.0371666,-0.0237198,297.201
3136,1050,5600,0.397233,0.028171,-0.0162409,296.785
3137,1120,5600,0.377935,0.0261492,-0.0166859,296.785
3138,1190,5600,0.429058,0.0413914,-0.0230977,296.367
3139,1260,5600,0.438444,0.0395458,-0.0181867,296.692
3140,1330,5600,0.49373,0.0540532,-0.0304827,296.785
3141,1400,5600,0.475512,0.0493413,-0.0269478,296.785
3142,1470,5600,0.449122,0.0454204,-0.0249657,297.201
3143,1540,5600,0.43829,0.0410867,-0.0207751,297.201
3144,1610,5600,0.401956,0.0337476,-0.020559,297.201
3145,1680,5600,0.432394,0.0379786,-0.0253026,297.201
3146,1750,5600,0.410812,0.0359257,-0.0252816,297.201
3147,1820,5600,0.434887,0.0403413,-0.0240512,297.34
3148,1890,5600,0.403604,0.0337021,-0.0225767,297.109
3149,1960,5600,0.430573,0.0403685,-0.0210462,296.785
3150,2030,5600,0.437145,0.0407806,-0.0231324,296.924
3151,2100,5600,0.423001,0.0375771,-0.0241772,297.662
3152,2170,5600,0.40739,0.0359958,-0.0212778,297.708
3153,2240,5600,0.391093,0.0306941,-0.0184604,298.03
3154,2310,5600,0.445698,0.043613,-0.0271671,298.03
3155,2380,5600,0.42302,0.0388669,-0.0242891,297.616
3156,2450,5600,0.426888,0.037732,-0.0284907,297.616
3157,2520,5600,0.480558,0.055816,-0.0244815,297.524
3158,2590,5600,0.481917,0.0584435,-0.0397435,297.616
3159,2660,5600,0.390506,0.0310314,-0.022327,297.34
3160,0,5670,-9999,-9999,-9999,-9999
3161,70,5670,-9999,-9999,-9999,-9999
3162,140,5670,-9999,-9999,-9999,-9999
3163,210,5670,-9999,-9999,-9999,-9999
3164,280,5670,-9999,-9999,-9999,-9999
3165,350,5670,0.413546,0.0322565,-0.0240577,297.616
3166,420,5670,0.42758,0.0393762,-0.0245581,297.201
3167,490,5670,0.44503,0.0458505,-0.0310801,297.201
3168,560,5670,0.434887,0.0377558,-0.0293197,297.201
3169,630,5670,0.44158,0.0407633,-0.0274666,297.109
3170,700,5670,0.441502,0.0434578,-0.0283033,296.785
3171,770,5670,0.405239,0.0307464,-0.0286101,296.367
3172,840,5670,0.404924,0.0289434,-0.01688,296.599
3173,910,5670,0.433542,0.0358948,-0.0222755,297.109
3174,980,5670,0.433801,0.0371704,-0.021364,297.201
3175,1050,5670,0.496449,0.0628377,-0.0279213,297.062
3176,1120,5670,0.520054,0.0693968,-0.0330758,296.785
3177,1190,5670,0.47231,0.0577048,-0.029794,296.646
3178,1260,5670,0.516618,0.0697009,-0.030232,296.692
3179,1330,5670,0.465387,0.0465908,-0.0245221,296.785
3180,1400,5670,0.433543,0.038643,-0.0202243,296.785
3181,1470,5670,0.427066,0.0375812,-0.0208434,297.201
3182,1540,5670,0.420337,0.0355795,-0.0200654,297.201
3183,1610,5670,0.426411,0.0334817,-0.0228312,297.201
3184,1680,5670,0.417017,0.0366054,-0.0221649,297.201
3185,1750,5670,0.418581,0.0352831,-0.0234838,297.201
3186,1820,5670,0.424769,0.0414675,-0.0244603,297.616
3187,1890,5670,0.425067,0.0395912,-0.0247638,297.201
3188,1960,5670,0.446129,0.0439495,-0.0231406,297.062
3189,2030,5670,0.413769,0.0411109,-0.0237732,297.478
3190,2100,5670,0.432576,0.0414483,-0.0261795,297.616
3191,2170,5670,0.402158,0.0336116,-0.0268809,297.708
3192,2240,5670,0.412611,0.0331559,-0.0245337,298.03
3193,2310,5670,0.423235,0.0347184,-0.0256817,298.03
3194,2380,5670,0.412598,0.0372872,-0.0199124,297.754
3195,2450,5670,0.419849,0.0351709,-0.0257992,297.34
3196,2520,5670,0.442747,0.0477047,-0.025017,297.201
3197,2590,5670,0.510797,0.0748608,-0.04824,297.616
3198,2660,5670,0.408497,0.0299523,-0.0310136,297.616
3199,0,5740,-9999,-9999,-9999,-9999
3200,70,5740,-9999,-9999,-9999,-9999
3201,140,5740,-9999,-9999,-9999,-9999
3202,210,5740,-9999,-9999,-9999,-9999
3203,280,5740,-9999,-9999,-9999,-9999
3204,350,5740,0.356134,0.0230811,-0.0144362,297.201
3205,420,5740,0.386493,0.0246163,-0.0196545,297.201
3206,490,5740,0.413939,0.0363867,-0.0250823,297.201
3207,560,5740,0.396161,0.0323321,-0.0186816,297.616
3208,630,5740,0.427859,0.035396,-0.0211112,297.201
3209,700,5740,0.413546,0.0339284,-0.0199381,296.785
3210,770,5740,0.374155,0.0254528,-0.0125604,296.367
3211,840,5740,0.469405,0.0451757,-0.0271403,296.367
3212,910,5740,0.407751,0.0342661,-0.0206441,296.785
3213,980,5740,0.424028,0.0326019,-0.0151827,297.201
3214,1050,5740,0.386493,0.0253249,-0.0172298,296.785
3215,1120,5740,0.391735,0.0249665,-0.0159128,296.785
3216,1190,5740,0.3984,0.031837,-0.0178306,296.785
3217,1260,5740,0.39396,0.0285598,-0.0205396,296.785
3218,1330,5740,0.372626,0.0223023,-0.0127176,296.785
3219,1400,5740,0.45473,0.0470119,-0.02512,296.785
3220,1470,5740,0.468329,0.053175,-0.0340111,297.201
3221,1540,5740,0.452072,0.0474561,-0.0233538,297.478
3222,1610,5740,0.410812,0.0376202,-0.0239198,297.616
3223,1680,5740,0.440853,0.0391311,-0.0192075,297.201
3224,1750,5740,0.413546,0.0316609,-0.0265994,297.201
3225,1820,5740,0.431502,0.0415784,-0.0280267,297.201
3226,1890,5740,0.385295,0.0316083,-0.0193903,297.201
3227,1960,5740,0.427708,0.0355533,-0.0199546,297.201
3228,2030,5740,0.396161,0.0315495,-0.0216614,297.616
3229,2100,5740,0.434887,0.039148,-0.0250074,297.616
3230,2170,5740,0.420172,0.0391228,-0.0257145,297.616
3231,2240,5740,0.45473,0.0448161,-0.0250698,297.616
3232,2310,5740,0.415464,0.0379515,-0.027277,297.616
3233,2380,5740,0.404311,0.0362632,-0.0255626,297.616
3234,2450,5740,0.44166,0.042866,-0.021546,297.201
3235,2520,5740,0.430159,0.0403135,-0.0204344,296.785
3236,2590,5740,0.434835,0.0442728,-0.0264424,297.201
3237,2660,5740,0.458942,0.055776,-0.02943,297.201
3238,0,5810,-9999,-9999,-9999,-9999
3239,70,5810,-9999,-9999,-9999,-9999
3240,140,5810,-9999,-9999,-9999,-9999
3241,210,5810,-9999,-9999,-9999,-9999
3242,280,5810,-9999,-9999,-9999,-9999
3243,350,5810,0.407864,0.0320072,-0.0143861,297.201
3244,420,5810,0.440173,0.0430737,-0.0253678,297.201
3245,490,5810,0.447571,0.0413014,-0.0243424,297.201
3246,560,5810,0.4016,0.0314906,-0.0133518,297.478
3247,630,5810,0.342494,0.0210511,-0.0131099,297.155
3248,700,5810,0.370291,0.0222514,-0.0147167,296.785
3249,770,5810,0.372708,0.022536,-0.0111815,296.367
3250,840,5810,0.419691,0.0366947,-0.0209921,296.367
3251,910,5810,0.407176,0.0335279,-0.0193284,296.367
3252,980,5810,0.426296,0.0314481,-0.0158432,296.785
3253,1050,5810,0.402102,0.0271648,-0.0189352,296.785
3254,1120,5810,0.389801,0.0283432,-0.0157108,296.785
3255,1190,5810,0.413769,0.0338704,-0.0156765,296.785
3256,1260,5810,0.382008,0.0263365,-0.00936714,296.785
3257,1330,5810,0.394132,0.025977,-0.0154245,296.785
3258,1400,5810,0.427436,0.0354891,-0.0224926,297.201
3259,1470,5810,0.410991,0.0350551,-0.0234099,297.201
3260,1540,5810,0.427624,0.0392849,-0.0258088,297.524
3261,1610,5810,0.429133,0.0393186,-0.0245126,297.616
3262,1680,5810,0.429258,0.042488,-0.0243984,297.616
3263,1750,5810,0.451772,0.0464235,-0.0276497,297.616
3264,1820,5810,0.405928,0.0357711,-0.0198198,297.201
3265,1890,5810,0.402712,0.0354611,-0.0193775,297.201
3266,1960,5810,0.404434,0.0324001,-0.0218686,297.201
3267,2030,5810,0.412611,0.0346038,-0.0243073,297.201
3268,2100,5810,0.430951,0.0372737,-0.0183658,297.201
3269,2170,5810,0.400474,0.0313583,-0.0177879,297.478
3270,2240,5810,0.415914,0.0341859,-0.0205592,297.201
3271,2310,5810,0.41254,0.0328875,-0.0150167,297.201
3272,2380,5810,0.411343,0.0340243,-0.0215816,297.201
3273,2450,5810,0.414672,0.0397724,-0.0231812,297.201
3274,2520,5810,0.422397,0.0377023,-0.0169122,297.201
3275,2590,5810,0.410867,0.03921,-0.0197264,297.201
3276,2660,5810,0.432812,0.0396887,-0.0283285,296.785
3277,0,5880,-9999,-9999,-9999,-9999
3278,70,5880,-9999,-9999,-9999,-9999
3279,140,5880,-9999,-9999,-9999,-9999
3280,210,5880,-9999,-9999,-9999,-9999
3281,280,5880,-9999,-9999,-9999,-9999
3282,350,5880,0.341613,0.0163405,-0.0128887,297.201
3283,420,5880,0.467673,0.0528572,-0.0363141,296.924
3284,490,5880,0.420552,0.0332242,-0.0177228,297.201
3285,560,5880,0.375662,0.0228343,-0.012804,297.201
3286,630,5880,0.364103,0.023256,-0.0196603,296.785
3287,700,5880,0.396065,0.0265679,-0.0164908,296.413
3288,770,5880,0.429735,0.0388445,-0.0184547,296.367
3289,840,5880,0.448631,0.0438567,-0.0168212,296.181
3290,910,5880,0.436199,0.0394226,-0.0196837,296.274
3291,980,5880,0.413363,0.0368612,-0.0160302,296.367
3292,1050,5880,0.412847,0.0313585,-0.0145147,296.785
3293,1120,5880,0.39361,0.0297871,-0.0190217,296.785
3294,1190,5880,0.376556,0.0242885,-0.0167755,296.785
3295,1260,5880,0.396003,0.0265273,-0.0176109,296.785
3296,1330,5880,0.379768,0.0234261,-0.0156395,296.785
3297,1400,5880,0.442727,0.0402883,-0.0170963,297.201
3298,1470,5880,0.423109,0.0406901,-0.025848,297.201
3299,1540,5880,0.40436,0.0343466,-0.0214341,297.616
3300,1610,5880,0.430261,0.0393261,-0.0218311,297.616
3301,1680,5880,0.416901,0.0373485,-0.019442,297.616
3302,1750,5880,0.410062,0.0359272,-0.0194596,297.432
3303,1820,5880,0.419824,0.037106,-0.0208618,297.201
3304,1890,5880,0.393998,0.0328076,-0.0213567,297.201
3305,1960,5880,0.397518,0.0316083,-0.022321,297.201
3306,2030,5880,0.415914,0.0327025,-0.0225408,297.201
3307,2100,5880,0.406596,0.0346618,-0.021279,296.924
3308,2170,5880,0.411687,0.0367666,-0.0225333,297.109
3309,2240,5880,0.414311,0.0369722,-0.0194329,297.201
3310,2310,5880,0.410271,0.0365801,-0.0213488,297.201
3311,2380,5880,0.435655,0.0361248,-0.0218945,297.016
3312,2450,5880,0.405988,0.0356436,-0.0153396,296.785
3313,2520,5880,0.41108,0.0344974,-0.0173224,296.924
3314,2590,5880,0.393554,0.0298356,-0.0130091,296.924
3315,2660,5880,0.429796,0.0388445,-0.0169628,296.367
3316,0,5950,-9999,-9999,-9999,-9999
3317,70,5950,-9999,-9999,-9999,-9999
3318,140,5950,-9999,-9999,-9999,-9999
3319,210,5950,-9999,-9999,-9999,-9999
3320,280,5950,-9999,-9999,-9999,-9999
3321,350,5950,0.347874,0.0188865,-0.00807953,297.201
3322,420,5950,0.374897,0.0226801,-0.0126533,296.785
3323,490,5950,0.394968,0.0307662,-0.0204294,296.785
3324,560,5950,0.43137,0.0359871,-0.0123204,296.367
3325,630,5950,0.417408,0.0353566,-0.0189066,296.367
3326,700,5950,0.37856,0.0272424,-0.0165656,296.367
3327,770,5950,0.3984,0.0298233,-0.0169911,296.367
3328,840,5950,0.416292,0.0307788,-0.0154851,296.367
3329,910,5950,0.384279,0.0227229,-0.0122087,296.367
3330,980,5950,0.356876,0.0209788,-0.0159174,296.367
3331,1050,5950,0.362636,0.0217241,-0.0135726,296.785
3332,1120,5950,0.368805,0.0221526,-0.0199337,296.785
3333,1190,5950,0.3668,0.0218073,-0.0105852,296.785
3334,1260,5950,0.413573,0.0307464,-0.0199518,297.201
3335,1330,5950,0.365633,0.0236292,-0.0121123,297.201
3336,1400,5950,0.40607,0.0315547,-0.0179333,297.201
3337,1470,5950,0.457494,0.0480606,-0.0250422,297.201
3338,1540,5950,0.408342,0.0364245,-0.01938,297.616
3339,1610,5950,0.427948,0.0372963,-0.0217666,297.616
3340,1680,5950,0.423207,0.0355365,-0.0209467,297.478
3341,1750,5950,0.398632,0.0337934,-0.022205,297.201
3342,1820,5950,0.420837,0.0370368,-0.0178092,296.785
3343,1890,5950,0.400411,0.0346489,-0.0185937,297.201
3344,1960,5950,0.415083,0.0356143,-0.0208559,297.201
3345,2030,5950,0.413546,0.0340172,-0.0224676,296.785
3346,2100,5950,0.396161,0.0332801,-0.018228,296.785
3347,2170,5950,0.400233,0.0332438,-0.0129512,296.785
3348,2240,5950,0.424769,0.0401812,-0.0173055,296.785
3349,2310,5950,0.43395,0.0415303,-0.0223768,297.062
3350,2380,5950,0.424348,0.0372935,-0.0180469,296.785
3351,2450,5950,0.40607,0.0314205,-0.0195021,296.367
3352,2520,5950,0.413363,0.0352763,-0.0168992,296.646
3353,2590,5950,0.405217,0.0345806,-0.0139149,296.367
3354,2660,5950,0.364558,0.0254069,-0.0149128,296.367
3355,0,6020,-9999,-9999,-9999,-9999
3356,70,6020,-9999,-9999,-9999,-9999
3357,140,6020,-9999,-9999,-9999,-9999
3358,210,6020,-9999,-9999,-9999,-9999
3359,280,6020,-9999,-9999,-9999,-9999
3360,350,6020,0.392662,0.0258873,-0.0149164,296.785
3361,420,6020,0.356822,0.0203667,-0.015507,296.46
3362,490,6020,0.35668,0.021624,-0.0126368,296.367
3363,560,6020,0.356876,0.020915,-0.00777436,296.367
3364,630,6020,0.353716,0.0204915,-0.0154329,296.367
3365,700,6020,0.371507,0.0220543,-0.0144359,296.367
3366,770,6020,0.378064,0.0228161,-0.0149183,296.227
3367,840,6020,0.36205,0.0208011,-0.0101247,296.227
3368,910,6020,0.385292,0.0249734,-0.0134474,296.367
3369,980,6020,0.378534,0.0236527,-0.0141398,296.367
3370,1050,6020,0.360706,0.0215259,-0.0118495,296.599
3371,1120,6020,0.36985,0.0218844,-0.0152656,296.785
3372,1190,6020,0.369504,0.0264723,-0.0148778,297.201
3373,1260,6020,0.420431,0.0350692,-0.0206139,297.201
3374,1330,6020,0.411538,0.0319255,-0.0185101,297.201
3375,1400,6020,0.375431,0.0283058,-0.0179765,297.201
3376,1470,6020,0.402137,0.0330611,-0.0179571,297.201
3377,1540,6020,0.43022,0.0362307,-0.0221172,297.294
3378,1610,6020,0.447775,0.0389882,-0.0184688,297.201
3379,1680,6020,0.430994,0.0383745,-0.0220957,297.201
3380,1750,6020,0.423374,0.0380299,-0.0217912,296.924
3381,1820,6020,0.417704,0.0398355,-0.0181,296.785
3382,1890,6020,0.426471,0.0401569,-0.0187854,296.785
3383,1960,6020,0.39985,0.034295,-0.0195458,296.877
3384,2030,6020,0.416431,0.0383755,-0.0186946,296.785
3385,2100,6020,0.420641,0.0378284,-0.0207311,296.785
3386,2170,6020,0.390501,0.0300478,-0.0133544,296.506
3387,2240,6020,0.378029,0.0298073,-0.014645,296.367
3388,2310,6020,0.397359,0.0277581,-0.0132435,296.646
3389,2380,6020,0.423498,0.0373039,-0.0189054,296.367
3390,2450,6020,0.396491,0.0342469,-0.0153758,296.367
3391,2520,6020,0.390725,0.029667,-0.0161399,296.367
3392,2590,6020,0.393584,0.0339092,-0.0150236,296.367
3393,2660,6020,0.431502,0.0421734,-0.0172544,296.088
3394,0,6090,-9999,-9999,-9999,-9999
3395,70,6090,-9999,-9999,-9999,-9999
3396,140,6090,-9999,-9999,-9999,-9999
3397,210,6090,-9999,-9999,-9999,-9999
3398,280,6090,-9999,-9999,-9999,-9999
3399,350,6090,-9999,-9999,-9999,-9999
3400,420,6090,0.424101,0.0324157,-0.0138992,296.785
3401,490,6090,0.386433,0.0296926,-0.0127587,296.646
3402,560,6090,0.44619,0.0435391,-0.0195483,296.646
3403,630,6090,0.48647,0.0535851,-0.0238785,296.646
3404,700,6090,0.513748,0.0606665,-0.028457,296.646
3405,770,6090,0.51406,0.0665299,-0.0245988,296.227
3406,840,6090,0.460683,0.0451038,-0.0215103,296.274
3407,910,6090,0.398473,0.0323507,-0.012995,296.553
3408,980,6090,0.414529,0.0337189,-0.0158514,296.785
3409,1050,6090,0.404445,0.0353967,-0.0213474,297.062
3410,1120,6090,0.416328,0.0352053,-0.0139945,297.155
3411,1190,6090,0.427947,0.0438299,-0.0179377,297.201
3412,1260,6090,0.43258,0.0436589,-0.0238729,296.924
3413,1330,6090,0.427187,0.0385626,-0.0222109,297.201
3414,1400,6090,0.384852,0.0307031,-0.0238549,297.34
3415,1470,6090,0.401351,0.0325579,-0.0163637,297.386
3416,1540,6090,0.386486,0.0314033,-0.0143104,297.201
3417,1610,6090,0.401044,0.035229,-0.0176604,296.924
3418,1680,6090,0.410658,0.0360383,-0.0183864,296.785
3419,1750,6090,0.45026,0.0435339,-0.0246817,296.785
3420,1820,6090,0.405874,0.0341882,-0.0138186,296.785
3421,1890,6090,0.41112,0.0384071,-0.0168307,296.506
3422,1960,6090,0.407641,0.0343735,-0.0150981,296.413
3423,2030,6090,0.426642,0.036942,-0.0164252,296.506
3424,2100,6090,0.420149,0.0373974,-0.0164195,296.506
3425,2170,6090,0.41539,0.0359682,-0.0172671,296.088
3426,2240,6090,0.410992,0.0347275,-0.0146775,296.367
3427,2310,6090,0.39375,0.0334365,-0.0143595,296.367
3428,2380,6090,0.394968,0.0301186,-0.0146504,296.646
3429,2450,6090,0.404891,0.032607,-0.0176521,296.367
3430,2520,6090,0.386934,0.0307174,-0.0176729,296.367
3431,2590,6090,0.362371,0.0234248,-0.0169731,296.553
3432,2660,6090,0.352603,0.0270007,-0.0136608,297.754
3433,0,6160,-9999,-9999,-9999,-9999
3434,70,6160,-9999,-9999,-9999,-9999
3435,140,6160,-9999,-9999,-9999,-9999
3436,210,6160,-9999,-9999,-9999,-9999
3437,280,6160,-9999,-9999,-9999,-9999
3438,350,6160,-9999,-9999,-9999,-9999
3439,420,6160,0.382451,0.0258425,-0.0148184,296.785
3440,490,6160,0.413939,0.036422,-0.0178762,297.201
3441,560,6160,0.417874,0.0389031,-0.0180628,297.201
3442,630,6160,0.485485,0.0510322,-0.0222711,297.062
3443,700,6160,0.460176,0.0449607,-0.0144156,296.785
3444,770,6160,0.408761,0.0293741,-0.00931175,296.785
3445,840,6160,0.443864,0.0455468,-0.0156748,296.785
3446,910,6160,0.415083,0.0368706,-0.0147357,296.785
3447,980,6160,0.420837,0.0371256,-0.0199644,296.785
3448,1050,6160,0.3984,0.0303746,-0.0157229,297.201
3449,1120,6160,0.408562,0.0320846,-0.0185947,297.201
3450,1190,6160,0.410812,0.0359255,-0.0263486,297.201
3451,1260,6160,0.463578,0.0573122,-0.0282453,297.201
3452,1330,6160,0.435001,0.0391884,-0.0229218,297.201
3453,1400,6160,0.403576,0.034429,-0.0214199,297.201
3454,1470,6160,0.421365,0.0427078,-0.0223253,297.201
3455,1540,6160,0.417708,0.03953,-0.0196162,297.201
3456,1610,6160,0.434887,0.040775,-0.0159598,297.201
3457,1680,6160,0.440696,0.0410462,-0.0174967,296.785
3458,1750,6160,0.433543,0.0390249,-0.0179543,296.785
3459,1820,6160,0.448272,0.0452457,-0.0210772,296.367
3460,1890,6160,0.407751,0.0359247,-0.0117399,296.367
3461,1960,6160,0.372558,0.0284661,-0.014455,296.367
3462,2030,6160,0.39053,0.0279986,-0.0189934,296.367
3463,2100,6160,0.402684,0.0299233,-0.014647,295.948
3464,2170,6160,0.358942,0.0247549,-0.0146876,295.948
3465,2240,6160,0.374155,0.0244473,-0.0149539,295.948
3466,2310,6160,0.370522,0.0260508,-0.0133217,296.367
3467,2380,6160,0.386493,0.0249001,-0.0136226,296.367
3468,2450,6160,0.384279,0.0233089,-0.00730984,295.948
3469,2520,6160,0.408761,0.0292353,-0.0159802,295.948
3470,2590,6160,0.384279,0.0236698,-0.0142055,296.367
3471,2660,6160,-9999,-9999,-9999,-9999
3472,0,6230,-9999,-9999,-9999,-9999
3473,70,6230,-9999,-9999,-9999,-9999
3474,140,6230,-9999,-9999,-9999,-9999
3475,210,6230,-9999,-9999,-9999,-9999
3476,280,6230,-9999,-9999,-9999,-9999
3477,350,6230,-9999,-9999,-9999,-9999
3478,420,6230,0.405616,0.0314921,-0.0128649,297.201
3479,490,6230,0.412553,0.0373898,-0.0253521,297.201
3480,560,6230,0.420837,0.0372027,-0.0214604,297.201
3481,630,6230,0.411054,0.0354402,-0.0153402,297.201
3482,700,6230,0.390942,0.0307586,-0.0153028,297.062
3483,770,6230,0.418347,0.036363,-0.0183886,296.785
3484,840,6230,0.399436,0.0325336,-0.0196446,296.785
3485,910,6230,0.395579,0.0329528,-0.0158019,296.785
3486,980,6230,0.3984,0.0306647,-0.0146975,296.646
3487,1050,6230,0.375644,0.0272975,-0.0153294,296.646
3488,1120,6230,0.364178,0.0235193,-0.0130435,296.738
3489,1190,6230,0.379686,0.0267115,-0.00887217,296.924
3490,1260,6230,0.408474,0.0359927,-0.0152328,297.201
3491,1330,6230,0.438614,0.0426116,-0.0205779,297.201
3492,1400,6230,0.396888,0.0312475,-0.0220204,297.201
3493,1470,6230,0.389722,0.0328935,-0.0179552,297.201
3494,1540,6230,0.393542,0.0333671,-0.0152466,297.294
3495,1610,6230,0.385895,0.0308718,-0.0145336,297.062
3496,1680,6230,0.402988,0.0326623,-0.0170905,296.367
3497,1750,6230,0.392133,0.0263138,-0.0140832,296.367
3498,1820,6230,0.448323,0.0501548,-0.0252251,296.227
3499,1890,6230,0.424212,0.0375074,-0.0213463,296.274
3500,1960,6230,0.408372,0.0345574,-0.0174236,296.367
3501,2030,6230,0.380762,0.0316703,-0.00955726,296.367
3502,2100,6230,0.427948,0.0368327,-0.0280147,295.948
3503,2170,6230,0.424028,0.0326019,-0.0151827,295.527
3504,2240,6230,-9999,-9999,-9999,-9999
3505,2310,6230,-9999,-9999,-9999,-9999
3506,2380,6230,-9999,-9999,-9999,-9999
3507,2450,6230,-9999,-9999,-9999,-9999
